anchor_id,arm,block_id,category,method_id,n,raw_distance,reason_codes,score,status,stratum_id,view,context_condition,label
A/Y,hash75,stratum-03-block-02,different_account_same_community,function_word_js_v1,,0.20578837348318185,[],0.20578837348318185,ok,stratum-03,lexical_tokens,within_community,different_author
A/Y,hash75,stratum-03-block-02,same_account_different_community,function_word_js_v1,,0.21696788834666425,[],0.21696788834666425,ok,stratum-03,lexical_tokens,cross_community,same_author
A/Y,hash75,stratum-03-block-02,different_account_different_community,function_word_js_v1,,0.21570382572148525,[],0.21570382572148525,ok,stratum-03,lexical_tokens,cross_community,different_author
B/X,hash75,stratum-03-block-02,same_account_same_community,function_word_js_v1,,0.170931629577937,[],0.170931629577937,ok,stratum-03,lexical_tokens,within_community,same_author
B/X,hash75,stratum-03-block-02,different_account_same_community,function_word_js_v1,,0.22746892087388332,[],0.22746892087388332,ok,stratum-03,lexical_tokens,within_community,different_author
B/X,hash75,stratum-03-block-02,same_account_different_community,function_word_js_v1,,0.15320557953271555,[],0.15320557953271555,ok,stratum-03,lexical_tokens,cross_community,same_author
B/X,hash75,stratum-03-block-02,different_account_different_community,function_word_js_v1,,0.21687401575158305,[],0.21687401575158305,ok,stratum-03,lexical_tokens,cross_community,different_author
B/Y,hash75,stratum-03-block-02,same_account_same_community,function_word_js_v1,,0.1670411376357803,[],0.1670411376357803,ok,stratum-03,lexical_tokens,within_community,same_author
B/Y,hash75,stratum-03-block-02,different_account_same_community,function_word_js_v1,,0.2120851658462876,[],0.2120851658462876,ok,stratum-03,lexical_tokens,within_community,different_author
B/Y,hash75,stratum-03-block-02,same_account_different_community,function_word_js_v1,,0.1935454130755102,[],0.1935454130755102,ok,stratum-03,lexical_tokens,cross_community,same_author
B/Y,hash75,stratum-03-block-02,different_account_different_community,function_word_js_v1,,0.21818817991847278,[],0.21818817991847278,ok,stratum-03,lexical_tokens,cross_community,different_author
A/X,hash75,stratum-03-block-03,same_account_same_community,function_word_js_v1,,0.2292296790926818,"[""insufficient_comparable_text""]",,abstained,stratum-03,lexical_tokens,within_community,same_author
A/X,hash75,stratum-03-block-03,different_account_same_community,function_word_js_v1,,0.19752024993896317,[],0.19752024993896317,ok,stratum-03,lexical_tokens,within_community,different_author
A/X,hash75,stratum-03-block-03,same_account_different_community,function_word_js_v1,,0.18191438780380714,[],0.18191438780380714,ok,stratum-03,lexical_tokens,cross_community,same_author
A/X,hash75,stratum-03-block-03,different_account_different_community,function_word_js_v1,,0.24172230720862278,[],0.24172230720862278,ok,stratum-03,lexical_tokens,cross_community,different_author
A/Y,hash75,stratum-03-block-03,same_account_same_community,function_word_js_v1,,0.204503249102626,[],0.204503249102626,ok,stratum-03,lexical_tokens,within_community,same_author
A/Y,hash75,stratum-03-block-03,different_account_same_community,function_word_js_v1,,0.22993009951872712,[],0.22993009951872712,ok,stratum-03,lexical_tokens,within_community,different_author
A/Y,hash75,stratum-03-block-03,same_account_different_community,function_word_js_v1,,0.2593396943919512,"[""insufficient_comparable_text""]",,abstained,stratum-03,lexical_tokens,cross_community,same_author
A/Y,hash75,stratum-03-block-03,different_account_different_community,function_word_js_v1,,0.244022873965931,[],0.244022873965931,ok,stratum-03,lexical_tokens,cross_community,different_author
B/X,hash75,stratum-03-block-03,same_account_same_community,function_word_js_v1,,0.2018662713726778,[],0.2018662713726778,ok,stratum-03,lexical_tokens,within_community,same_author
B/X,hash75,stratum-03-block-03,different_account_same_community,function_word_js_v1,,0.22989357443126,"[""insufficient_comparable_text""]",,abstained,stratum-03,lexical_tokens,within_community,different_author
B/X,hash75,stratum-03-block-03,same_account_different_community,function_word_js_v1,,0.25090171058926064,[],0.25090171058926064,ok,stratum-03,lexical_tokens,cross_community,same_author
B/X,hash75,stratum-03-block-03,different_account_different_community,function_word_js_v1,,0.22249277163372191,[],0.22249277163372191,ok,stratum-03,lexical_tokens,cross_community,different_author
B/Y,hash75,stratum-03-block-03,same_account_same_community,function_word_js_v1,,0.22419440013706218,[],0.22419440013706218,ok,stratum-03,lexical_tokens,within_community,same_author
B/Y,hash75,stratum-03-block-03,different_account_same_community,function_word_js_v1,,0.2147315914038762,[],0.2147315914038762,ok,stratum-03,lexical_tokens,within_community,different_author
B/Y,hash75,stratum-03-block-03,same_account_different_community,function_word_js_v1,,0.22197957389428646,[],0.22197957389428646,ok,stratum-03,lexical_tokens,cross_community,same_author
B/Y,hash75,stratum-03-block-03,different_account_different_community,function_word_js_v1,,0.24436720004340937,"[""insufficient_comparable_text""]",,abstained,stratum-03,lexical_tokens,cross_community,different_author
A/X,hash75,stratum-03-block-04,same_account_same_community,function_word_js_v1,,0.1984453327702438,[],0.1984453327702438,ok,stratum-03,lexical_tokens,within_community,same_author
A/X,hash75,stratum-03-block-04,different_account_same_community,function_word_js_v1,,0.22181064713782425,[],0.22181064713782425,ok,stratum-03,lexical_tokens,within_community,different_author
A/X,hash75,stratum-03-block-04,same_account_different_community,function_word_js_v1,,0.2347342017092121,[],0.2347342017092121,ok,stratum-03,lexical_tokens,cross_community,same_author
A/X,hash75,stratum-03-block-04,different_account_different_community,function_word_js_v1,,0.2147905195494188,[],0.2147905195494188,ok,stratum-03,lexical_tokens,cross_community,different_author
A/Y,hash75,stratum-03-block-04,same_account_same_community,function_word_js_v1,,0.2067402686697418,[],0.2067402686697418,ok,stratum-03,lexical_tokens,within_community,same_author
A/Y,hash75,stratum-03-block-04,different_account_same_community,function_word_js_v1,,0.1921158130219751,[],0.1921158130219751,ok,stratum-03,lexical_tokens,within_community,different_author
A/Y,hash75,stratum-03-block-04,same_account_different_community,function_word_js_v1,,0.18977205794375263,[],0.18977205794375263,ok,stratum-03,lexical_tokens,cross_community,same_author
A/Y,hash75,stratum-03-block-04,different_account_different_community,function_word_js_v1,,0.2129618388675412,[],0.2129618388675412,ok,stratum-03,lexical_tokens,cross_community,different_author
B/X,hash75,stratum-03-block-04,same_account_same_community,function_word_js_v1,,0.1619263748934449,[],0.1619263748934449,ok,stratum-03,lexical_tokens,within_community,same_author
B/X,hash75,stratum-03-block-04,different_account_same_community,function_word_js_v1,,0.18013545677693873,[],0.18013545677693873,ok,stratum-03,lexical_tokens,within_community,different_author
B/X,hash75,stratum-03-block-04,same_account_different_community,function_word_js_v1,,0.16220148648129273,[],0.16220148648129273,ok,stratum-03,lexical_tokens,cross_community,same_author
B/X,hash75,stratum-03-block-04,different_account_different_community,function_word_js_v1,,0.23688604775967256,[],0.23688604775967256,ok,stratum-03,lexical_tokens,cross_community,different_author
B/Y,hash75,stratum-03-block-04,same_account_same_community,function_word_js_v1,,0.1758734943020518,[],0.1758734943020518,ok,stratum-03,lexical_tokens,within_community,same_author
B/Y,hash75,stratum-03-block-04,different_account_same_community,function_word_js_v1,,0.23296612464438984,[],0.23296612464438984,ok,stratum-03,lexical_tokens,within_community,different_author
B/Y,hash75,stratum-03-block-04,same_account_different_community,function_word_js_v1,,0.17291495979662463,[],0.17291495979662463,ok,stratum-03,lexical_tokens,cross_community,same_author
B/Y,hash75,stratum-03-block-04,different_account_different_community,function_word_js_v1,,0.2279676364919317,[],0.2279676364919317,ok,stratum-03,lexical_tokens,cross_community,different_author
A/X,hash75,stratum-03-block-05,same_account_same_community,function_word_js_v1,,0.17694870393408363,[],0.17694870393408363,ok,stratum-03,lexical_tokens,within_community,same_author
A/X,hash75,stratum-03-block-05,different_account_same_community,function_word_js_v1,,0.20197889567048458,[],0.20197889567048458,ok,stratum-03,lexical_tokens,within_community,different_author
A/X,hash75,stratum-03-block-05,same_account_different_community,function_word_js_v1,,0.20467563333046654,[],0.20467563333046654,ok,stratum-03,lexical_tokens,cross_community,same_author
A/X,hash75,stratum-03-block-05,different_account_different_community,function_word_js_v1,,0.20168828444258508,[],0.20168828444258508,ok,stratum-03,lexical_tokens,cross_community,different_author
A/Y,hash75,stratum-03-block-05,same_account_same_community,function_word_js_v1,,0.17627829845996495,[],0.17627829845996495,ok,stratum-03,lexical_tokens,within_community,same_author
A/Y,hash75,stratum-03-block-05,different_account_same_community,function_word_js_v1,,0.18152296470722962,[],0.18152296470722962,ok,stratum-03,lexical_tokens,within_community,different_author
A/Y,hash75,stratum-03-block-05,same_account_different_community,function_word_js_v1,,0.16980757358856577,[],0.16980757358856577,ok,stratum-03,lexical_tokens,cross_community,same_author
A/Y,hash75,stratum-03-block-05,different_account_different_community,function_word_js_v1,,0.18583969702294104,[],0.18583969702294104,ok,stratum-03,lexical_tokens,cross_community,different_author
B/X,hash75,stratum-03-block-05,same_account_same_community,function_word_js_v1,,0.20159814751572566,[],0.20159814751572566,ok,stratum-03,lexical_tokens,within_community,same_author
B/X,hash75,stratum-03-block-05,different_account_same_community,function_word_js_v1,,0.20327856810389358,[],0.20327856810389358,ok,stratum-03,lexical_tokens,within_community,different_author
B/X,hash75,stratum-03-block-05,same_account_different_community,function_word_js_v1,,0.18832559808082652,[],0.18832559808082652,ok,stratum-03,lexical_tokens,cross_community,same_author
B/X,hash75,stratum-03-block-05,different_account_different_community,function_word_js_v1,,0.22626637484379666,[],0.22626637484379666,ok,stratum-03,lexical_tokens,cross_community,different_author
B/Y,hash75,stratum-03-block-05,same_account_same_community,function_word_js_v1,,0.19985263530879852,[],0.19985263530879852,ok,stratum-03,lexical_tokens,within_community,same_author
B/Y,hash75,stratum-03-block-05,different_account_same_community,function_word_js_v1,,0.21018293760362552,[],0.21018293760362552,ok,stratum-03,lexical_tokens,within_community,different_author
B/Y,hash75,stratum-03-block-05,same_account_different_community,function_word_js_v1,,0.18288825712181667,[],0.18288825712181667,ok,stratum-03,lexical_tokens,cross_community,same_author
B/Y,hash75,stratum-03-block-05,different_account_different_community,function_word_js_v1,,0.21474509782100434,[],0.21474509782100434,ok,stratum-03,lexical_tokens,cross_community,different_author
A/X,hash75,stratum-03-block-06,same_account_same_community,function_word_js_v1,,0.1723030397529819,[],0.1723030397529819,ok,stratum-03,lexical_tokens,within_community,same_author
A/X,hash75,stratum-03-block-06,different_account_same_community,function_word_js_v1,,0.19421984919528187,[],0.19421984919528187,ok,stratum-03,lexical_tokens,within_community,different_author
A/X,hash75,stratum-03-block-06,same_account_different_community,function_word_js_v1,,0.21973112781361506,[],0.21973112781361506,ok,stratum-03,lexical_tokens,cross_community,same_author
A/X,hash75,stratum-03-block-06,different_account_different_community,function_word_js_v1,,0.1810707446400772,[],0.1810707446400772,ok,stratum-03,lexical_tokens,cross_community,different_author
A/Y,hash75,stratum-03-block-06,same_account_same_community,function_word_js_v1,,0.19914858568109622,[],0.19914858568109622,ok,stratum-03,lexical_tokens,within_community,same_author
A/Y,hash75,stratum-03-block-06,different_account_same_community,function_word_js_v1,,0.20103724928484062,[],0.20103724928484062,ok,stratum-03,lexical_tokens,within_community,different_author
A/Y,hash75,stratum-03-block-06,same_account_different_community,function_word_js_v1,,0.22786587364754876,[],0.22786587364754876,ok,stratum-03,lexical_tokens,cross_community,same_author
A/Y,hash75,stratum-03-block-06,different_account_different_community,function_word_js_v1,,0.2551753930214454,[],0.2551753930214454,ok,stratum-03,lexical_tokens,cross_community,different_author
B/X,hash75,stratum-03-block-06,same_account_same_community,function_word_js_v1,,0.17502392781171347,[],0.17502392781171347,ok,stratum-03,lexical_tokens,within_community,same_author
B/X,hash75,stratum-03-block-06,different_account_same_community,function_word_js_v1,,0.1920114503066386,[],0.1920114503066386,ok,stratum-03,lexical_tokens,within_community,different_author
B/X,hash75,stratum-03-block-06,same_account_different_community,function_word_js_v1,,0.1938476356927782,[],0.1938476356927782,ok,stratum-03,lexical_tokens,cross_community,same_author
B/X,hash75,stratum-03-block-06,different_account_different_community,function_word_js_v1,,0.24083988210530494,[],0.24083988210530494,ok,stratum-03,lexical_tokens,cross_community,different_author
B/Y,hash75,stratum-03-block-06,same_account_same_community,function_word_js_v1,,0.18851421525083614,[],0.18851421525083614,ok,stratum-03,lexical_tokens,within_community,same_author
B/Y,hash75,stratum-03-block-06,different_account_same_community,function_word_js_v1,,0.23427251230406756,[],0.23427251230406756,ok,stratum-03,lexical_tokens,within_community,different_author
B/Y,hash75,stratum-03-block-06,same_account_different_community,function_word_js_v1,,0.20153268677003175,[],0.20153268677003175,ok,stratum-03,lexical_tokens,cross_community,same_author
B/Y,hash75,stratum-03-block-06,different_account_different_community,function_word_js_v1,,0.20932081486288265,[],0.20932081486288265,ok,stratum-03,lexical_tokens,cross_community,different_author
A/X,hash75,stratum-03-block-07,same_account_same_community,function_word_js_v1,,0.1867221234719956,[],0.1867221234719956,ok,stratum-03,lexical_tokens,within_community,same_author
A/X,hash75,stratum-03-block-07,different_account_same_community,function_word_js_v1,,0.16878890062820406,[],0.16878890062820406,ok,stratum-03,lexical_tokens,within_community,different_author
A/X,hash75,stratum-03-block-07,same_account_different_community,function_word_js_v1,,0.17486790574701372,[],0.17486790574701372,ok,stratum-03,lexical_tokens,cross_community,same_author
A/X,hash75,stratum-03-block-07,different_account_different_community,function_word_js_v1,,0.2056562078053469,[],0.2056562078053469,ok,stratum-03,lexical_tokens,cross_community,different_author
A/Y,hash75,stratum-03-block-07,same_account_same_community,function_word_js_v1,,0.1665293994661199,[],0.1665293994661199,ok,stratum-03,lexical_tokens,within_community,same_author
A/Y,hash75,stratum-03-block-07,different_account_same_community,function_word_js_v1,,0.1881772591573262,[],0.1881772591573262,ok,stratum-03,lexical_tokens,within_community,different_author
A/Y,hash75,stratum-03-block-07,same_account_different_community,function_word_js_v1,,0.1981841273632108,[],0.1981841273632108,ok,stratum-03,lexical_tokens,cross_community,same_author
A/Y,hash75,stratum-03-block-07,different_account_different_community,function_word_js_v1,,0.1812623241793632,[],0.1812623241793632,ok,stratum-03,lexical_tokens,cross_community,different_author
B/X,hash75,stratum-03-block-07,same_account_same_community,function_word_js_v1,,0.19432062826708604,[],0.19432062826708604,ok,stratum-03,lexical_tokens,within_community,same_author
B/X,hash75,stratum-03-block-07,different_account_same_community,function_word_js_v1,,0.21163846191535238,[],0.21163846191535238,ok,stratum-03,lexical_tokens,within_community,different_author
B/X,hash75,stratum-03-block-07,same_account_different_community,function_word_js_v1,,0.2181604374319281,[],0.2181604374319281,ok,stratum-03,lexical_tokens,cross_community,same_author
B/X,hash75,stratum-03-block-07,different_account_different_community,function_word_js_v1,,0.21509665855918578,[],0.21509665855918578,ok,stratum-03,lexical_tokens,cross_community,different_author
B/Y,hash75,stratum-03-block-07,same_account_same_community,function_word_js_v1,,0.19691242652636937,[],0.19691242652636937,ok,stratum-03,lexical_tokens,within_community,same_author
B/Y,hash75,stratum-03-block-07,different_account_same_community,function_word_js_v1,,0.20638090124019082,[],0.20638090124019082,ok,stratum-03,lexical_tokens,within_community,different_author
B/Y,hash75,stratum-03-block-07,same_account_different_community,function_word_js_v1,,0.19667730910909226,[],0.19667730910909226,ok,stratum-03,lexical_tokens,cross_community,same_author
B/Y,hash75,stratum-03-block-07,different_account_different_community,function_word_js_v1,,0.2327707486503926,[],0.2327707486503926,ok,stratum-03,lexical_tokens,cross_community,different_author
A/X,hash75,stratum-03-block-08,same_account_same_community,function_word_js_v1,,0.21919029389412145,[],0.21919029389412145,ok,stratum-03,lexical_tokens,within_community,same_author
A/X,hash75,stratum-03-block-08,different_account_same_community,function_word_js_v1,,0.2612401600019964,[],0.2612401600019964,ok,stratum-03,lexical_tokens,within_community,different_author
A/X,hash75,stratum-03-block-08,same_account_different_community,function_word_js_v1,,0.1998590552524832,[],0.1998590552524832,ok,stratum-03,lexical_tokens,cross_community,same_author
A/X,hash75,stratum-03-block-08,different_account_different_community,function_word_js_v1,,0.20336689805502742,[],0.20336689805502742,ok,stratum-03,lexical_tokens,cross_community,different_author
A/Y,hash75,stratum-03-block-08,same_account_same_community,function_word_js_v1,,0.22815594839439626,[],0.22815594839439626,ok,stratum-03,lexical_tokens,within_community,same_author
A/Y,hash75,stratum-03-block-08,different_account_same_community,function_word_js_v1,,0.23359016299501462,[],0.23359016299501462,ok,stratum-03,lexical_tokens,within_community,different_author
A/Y,hash75,stratum-03-block-08,same_account_different_community,function_word_js_v1,,0.19695636428871446,[],0.19695636428871446,ok,stratum-03,lexical_tokens,cross_community,same_author
A/Y,hash75,stratum-03-block-08,different_account_different_community,function_word_js_v1,,0.2421803858343275,[],0.2421803858343275,ok,stratum-03,lexical_tokens,cross_community,different_author
B/X,hash75,stratum-03-block-08,same_account_same_community,function_word_js_v1,,0.19201877029669662,[],0.19201877029669662,ok,stratum-03,lexical_tokens,within_community,same_author
B/X,hash75,stratum-03-block-08,different_account_same_community,function_word_js_v1,,0.1818750832592218,[],0.1818750832592218,ok,stratum-03,lexical_tokens,within_community,different_author
B/X,hash75,stratum-03-block-08,same_account_different_community,function_word_js_v1,,0.18199334609241402,[],0.18199334609241402,ok,stratum-03,lexical_tokens,cross_community,same_author
B/X,hash75,stratum-03-block-08,different_account_different_community,function_word_js_v1,,0.21368394823335152,[],0.21368394823335152,ok,stratum-03,lexical_tokens,cross_community,different_author
B/Y,hash75,stratum-03-block-08,same_account_same_community,function_word_js_v1,,0.17957151010308964,[],0.17957151010308964,ok,stratum-03,lexical_tokens,within_community,same_author
B/Y,hash75,stratum-03-block-08,different_account_same_community,function_word_js_v1,,0.20046535110919803,[],0.20046535110919803,ok,stratum-03,lexical_tokens,within_community,different_author
B/Y,hash75,stratum-03-block-08,same_account_different_community,function_word_js_v1,,0.20333125274009808,[],0.20333125274009808,ok,stratum-03,lexical_tokens,cross_community,same_author
B/Y,hash75,stratum-03-block-08,different_account_different_community,function_word_js_v1,,0.19623063342751126,[],0.19623063342751126,ok,stratum-03,lexical_tokens,cross_community,different_author
A/X,hash75,stratum-03-block-09,same_account_same_community,function_word_js_v1,,0.20123397839554855,[],0.20123397839554855,ok,stratum-03,lexical_tokens,within_community,same_author
A/X,hash75,stratum-03-block-09,different_account_same_community,function_word_js_v1,,0.2431455987545585,[],0.2431455987545585,ok,stratum-03,lexical_tokens,within_community,different_author
A/X,hash75,stratum-03-block-09,same_account_different_community,function_word_js_v1,,0.20257234315692277,[],0.20257234315692277,ok,stratum-03,lexical_tokens,cross_community,same_author
A/X,hash75,stratum-03-block-09,different_account_different_community,function_word_js_v1,,0.29166572008981506,"[""insufficient_comparable_text""]",,abstained,stratum-03,lexical_tokens,cross_community,different_author
A/Y,hash75,stratum-03-block-09,same_account_same_community,function_word_js_v1,,0.21436213143351668,[],0.21436213143351668,ok,stratum-03,lexical_tokens,within_community,same_author
A/Y,hash75,stratum-03-block-09,different_account_same_community,function_word_js_v1,,0.29594923072989954,"[""insufficient_comparable_text""]",,abstained,stratum-03,lexical_tokens,within_community,different_author
A/Y,hash75,stratum-03-block-09,same_account_different_community,function_word_js_v1,,0.21670609768964952,[],0.21670609768964952,ok,stratum-03,lexical_tokens,cross_community,same_author
A/Y,hash75,stratum-03-block-09,different_account_different_community,function_word_js_v1,,0.2784733308956765,[],0.2784733308956765,ok,stratum-03,lexical_tokens,cross_community,different_author
B/X,hash75,stratum-03-block-09,same_account_same_community,function_word_js_v1,,0.23378813144016725,[],0.23378813144016725,ok,stratum-03,lexical_tokens,within_community,same_author
B/X,hash75,stratum-03-block-09,different_account_same_community,function_word_js_v1,,0.2820948969819948,[],0.2820948969819948,ok,stratum-03,lexical_tokens,within_community,different_author
B/X,hash75,stratum-03-block-09,same_account_different_community,function_word_js_v1,,0.27685349624768896,"[""insufficient_comparable_text""]",,abstained,stratum-03,lexical_tokens,cross_community,same_author
B/X,hash75,stratum-03-block-09,different_account_different_community,function_word_js_v1,,0.27940445560076665,[],0.27940445560076665,ok,stratum-03,lexical_tokens,cross_community,different_author
B/Y,hash75,stratum-03-block-09,same_account_same_community,function_word_js_v1,,0.24644367793447564,"[""insufficient_comparable_text""]",,abstained,stratum-03,lexical_tokens,within_community,same_author
B/Y,hash75,stratum-03-block-09,different_account_same_community,function_word_js_v1,,0.244952015801761,[],0.244952015801761,ok,stratum-03,lexical_tokens,within_community,different_author
B/Y,hash75,stratum-03-block-09,same_account_different_community,function_word_js_v1,,0.19619619790527115,[],0.19619619790527115,ok,stratum-03,lexical_tokens,cross_community,same_author
B/Y,hash75,stratum-03-block-09,different_account_different_community,function_word_js_v1,,0.25421851534627743,[],0.25421851534627743,ok,stratum-03,lexical_tokens,cross_community,different_author
A/X,hash75,stratum-03-block-10,same_account_same_community,function_word_js_v1,,0.19259279877656765,[],0.19259279877656765,ok,stratum-03,lexical_tokens,within_community,same_author
A/X,hash75,stratum-03-block-10,different_account_same_community,function_word_js_v1,,0.24314083707814763,[],0.24314083707814763,ok,stratum-03,lexical_tokens,within_community,different_author
A/X,hash75,stratum-03-block-10,same_account_different_community,function_word_js_v1,,0.22154630793735042,[],0.22154630793735042,ok,stratum-03,lexical_tokens,cross_community,same_author
A/X,hash75,stratum-03-block-10,different_account_different_community,function_word_js_v1,,0.23690984457808936,[],0.23690984457808936,ok,stratum-03,lexical_tokens,cross_community,different_author
A/Y,hash75,stratum-03-block-10,same_account_same_community,function_word_js_v1,,0.1960984336676676,[],0.1960984336676676,ok,stratum-03,lexical_tokens,within_community,same_author
A/Y,hash75,stratum-03-block-10,different_account_same_community,function_word_js_v1,,0.21125194415227797,[],0.21125194415227797,ok,stratum-03,lexical_tokens,within_community,different_author
A/Y,hash75,stratum-03-block-10,same_account_different_community,function_word_js_v1,,0.1819347033745792,[],0.1819347033745792,ok,stratum-03,lexical_tokens,cross_community,same_author
A/Y,hash75,stratum-03-block-10,different_account_different_community,function_word_js_v1,,0.2468667658015493,[],0.2468667658015493,ok,stratum-03,lexical_tokens,cross_community,different_author
B/X,hash75,stratum-03-block-10,same_account_same_community,function_word_js_v1,,0.193860539875625,[],0.193860539875625,ok,stratum-03,lexical_tokens,within_community,same_author
B/X,hash75,stratum-03-block-10,different_account_same_community,function_word_js_v1,,0.2263504972814129,[],0.2263504972814129,ok,stratum-03,lexical_tokens,within_community,different_author
B/X,hash75,stratum-03-block-10,same_account_different_community,function_word_js_v1,,0.22828711668759097,[],0.22828711668759097,ok,stratum-03,lexical_tokens,cross_community,same_author
B/X,hash75,stratum-03-block-10,different_account_different_community,function_word_js_v1,,0.26706241367810507,[],0.26706241367810507,ok,stratum-03,lexical_tokens,cross_community,different_author
B/Y,hash75,stratum-03-block-10,same_account_same_community,function_word_js_v1,,0.2302593631593687,[],0.2302593631593687,ok,stratum-03,lexical_tokens,within_community,same_author
B/Y,hash75,stratum-03-block-10,different_account_same_community,function_word_js_v1,,0.21483326801244002,[],0.21483326801244002,ok,stratum-03,lexical_tokens,within_community,different_author
B/Y,hash75,stratum-03-block-10,same_account_different_community,function_word_js_v1,,0.2591857075550208,[],0.2591857075550208,ok,stratum-03,lexical_tokens,cross_community,same_author
B/Y,hash75,stratum-03-block-10,different_account_different_community,function_word_js_v1,,0.22545267310779896,[],0.22545267310779896,ok,stratum-03,lexical_tokens,cross_community,different_author
A/X,hash50,stratum-01-block-01,same_account_same_community,function_word_js_v1,,0.23148360559432118,"[""insufficient_comparable_text""]",,abstained,stratum-01,lexical_tokens,within_community,same_author
A/X,hash50,stratum-01-block-01,different_account_same_community,function_word_js_v1,,0.24249644853050778,"[""insufficient_comparable_text""]",,abstained,stratum-01,lexical_tokens,within_community,different_author
A/X,hash50,stratum-01-block-01,same_account_different_community,function_word_js_v1,,0.20404324028595577,"[""insufficient_comparable_text""]",,abstained,stratum-01,lexical_tokens,cross_community,same_author
A/X,hash50,stratum-01-block-01,different_account_different_community,function_word_js_v1,,0.2296638942942636,"[""insufficient_comparable_text""]",,abstained,stratum-01,lexical_tokens,cross_community,different_author
A/Y,hash50,stratum-01-block-01,same_account_same_community,function_word_js_v1,,0.4079636154330584,"[""insufficient_comparable_text""]",,abstained,stratum-01,lexical_tokens,within_community,same_author
A/Y,hash50,stratum-01-block-01,different_account_same_community,function_word_js_v1,,0.42760735880343803,"[""insufficient_comparable_text""]",,abstained,stratum-01,lexical_tokens,within_community,different_author
A/Y,hash50,stratum-01-block-01,same_account_different_community,function_word_js_v1,,0.3878364375458166,"[""insufficient_comparable_text""]",,abstained,stratum-01,lexical_tokens,cross_community,same_author
A/Y,hash50,stratum-01-block-01,different_account_different_community,function_word_js_v1,,0.4314855067675623,"[""insufficient_comparable_text""]",,abstained,stratum-01,lexical_tokens,cross_community,different_author
B/X,hash50,stratum-01-block-01,same_account_same_community,function_word_js_v1,,0.22612734891951827,"[""insufficient_comparable_text""]",,abstained,stratum-01,lexical_tokens,within_community,same_author
B/X,hash50,stratum-01-block-01,different_account_same_community,function_word_js_v1,,0.24213843095021373,"[""insufficient_comparable_text""]",,abstained,stratum-01,lexical_tokens,within_community,different_author
B/X,hash50,stratum-01-block-01,same_account_different_community,function_word_js_v1,,0.22503006373821527,"[""insufficient_comparable_text""]",,abstained,stratum-01,lexical_tokens,cross_community,same_author
B/X,hash50,stratum-01-block-01,different_account_different_community,function_word_js_v1,,0.23225442586779274,"[""insufficient_comparable_text""]",,abstained,stratum-01,lexical_tokens,cross_community,different_author
B/Y,hash50,stratum-01-block-01,same_account_same_community,function_word_js_v1,,0.2222749754485293,"[""insufficient_comparable_text""]",,abstained,stratum-01,lexical_tokens,within_community,same_author
B/Y,hash50,stratum-01-block-01,different_account_same_community,function_word_js_v1,,0.20807466308174385,[],0.20807466308174385,ok,stratum-01,lexical_tokens,within_community,different_author
B/Y,hash50,stratum-01-block-01,same_account_different_community,function_word_js_v1,,0.23019170333627786,"[""insufficient_comparable_text""]",,abstained,stratum-01,lexical_tokens,cross_community,same_author
B/Y,hash50,stratum-01-block-01,different_account_different_community,function_word_js_v1,,0.22489910036669591,[],0.22489910036669591,ok,stratum-01,lexical_tokens,cross_community,different_author
A/X,hash50,stratum-01-block-02,same_account_same_community,function_word_js_v1,,0.2246468053921379,[],0.2246468053921379,ok,stratum-01,lexical_tokens,within_community,same_author
A/X,hash50,stratum-01-block-02,different_account_same_community,function_word_js_v1,,0.2356436503370435,"[""insufficient_comparable_text""]",,abstained,stratum-01,lexical_tokens,within_community,different_author
A/X,hash50,stratum-01-block-02,same_account_different_community,function_word_js_v1,,0.2123222186785866,[],0.2123222186785866,ok,stratum-01,lexical_tokens,cross_community,same_author
A/X,hash50,stratum-01-block-02,different_account_different_community,function_word_js_v1,,0.23895923792626994,"[""insufficient_comparable_text""]",,abstained,stratum-01,lexical_tokens,cross_community,different_author
A/Y,hash50,stratum-01-block-02,same_account_same_community,function_word_js_v1,,0.21008681649395297,"[""insufficient_comparable_text""]",,abstained,stratum-01,lexical_tokens,within_community,same_author
A/Y,hash50,stratum-01-block-02,different_account_same_community,function_word_js_v1,,0.267653755236633,"[""insufficient_comparable_text""]",,abstained,stratum-01,lexical_tokens,within_community,different_author
A/Y,hash50,stratum-01-block-02,same_account_different_community,function_word_js_v1,,0.2204734000692958,"[""insufficient_comparable_text""]",,abstained,stratum-01,lexical_tokens,cross_community,same_author
A/Y,hash50,stratum-01-block-02,different_account_different_community,function_word_js_v1,,0.2745043215862609,"[""insufficient_comparable_text""]",,abstained,stratum-01,lexical_tokens,cross_community,different_author
B/X,hash50,stratum-01-block-02,same_account_same_community,function_word_js_v1,,0.2605469757199555,"[""insufficient_comparable_text""]",,abstained,stratum-01,lexical_tokens,within_community,same_author
B/X,hash50,stratum-01-block-02,different_account_same_community,function_word_js_v1,,0.206520341738816,"[""insufficient_comparable_text""]",,abstained,stratum-01,lexical_tokens,within_community,different_author
B/X,hash50,stratum-01-block-02,same_account_different_community,function_word_js_v1,,0.2525148027495235,"[""insufficient_comparable_text""]",,abstained,stratum-01,lexical_tokens,cross_community,same_author
B/X,hash50,stratum-01-block-02,different_account_different_community,function_word_js_v1,,0.22443104503570133,"[""insufficient_comparable_text""]",,abstained,stratum-01,lexical_tokens,cross_community,different_author
