method_id,view,n,arm,stratum_id,category,value_kind,planned_cases,null_values,count,mean,min,q25,median,q75,max
cosine_distance_v1,function_mask_v1,4,hash75,stratum-03,same_account_same_community,score,40,2,38,0.0023039085567378233,0.0007094567565447685,0.0012334775778608809,0.002208410522182125,0.002915916573767413,0.008209491235505517
cosine_distance_v1,function_mask_v1,4,hash75,stratum-03,same_account_same_community,raw_distance,40,0,40,0.0023177654528511726,0.0007094567565447685,0.0013073953092383184,0.002208410522182125,0.002977829187497033,0.008209491235505517
cosine_distance_v1,function_mask_v1,4,hash75,stratum-03,different_account_same_community,score,40,2,38,0.00396160828217556,0.0011964527788316248,0.0024768700317654435,0.003329928936103954,0.004934745930439827,0.010571800409394094
cosine_distance_v1,function_mask_v1,4,hash75,stratum-03,different_account_same_community,raw_distance,40,0,40,0.004070717730349347,0.0011964527788316248,0.002515533642595713,0.0033822155011921096,0.00552373672573514,0.010571800409394094
cosine_distance_v1,function_mask_v1,4,hash75,stratum-03,same_account_different_community,score,40,2,38,0.0030553454714745075,0.0005015499476532792,0.0018222121304138361,0.002581658552684607,0.003529738155625628,0.010032838582234582
cosine_distance_v1,function_mask_v1,4,hash75,stratum-03,same_account_different_community,raw_distance,40,0,40,0.003040749861539008,0.0005015499476532792,0.0018131343664176403,0.002581658552684607,0.0035557744905978517,0.010032838582234582
cosine_distance_v1,function_mask_v1,4,hash75,stratum-03,different_account_different_community,score,40,2,38,0.004039949187971567,0.0008019150505594874,0.002702706784670411,0.003556214882038111,0.004956057520901613,0.011166339934973846
cosine_distance_v1,function_mask_v1,4,hash75,stratum-03,different_account_different_community,raw_distance,40,0,40,0.004266759694128053,0.0008019150505594874,0.0027377714931409447,0.0036528247917812506,0.005169057093488111,0.011166339934973846
cosine_distance_v1,function_mask_v1,4,hash50,stratum-01,same_account_same_community,score,40,28,12,0.0018168497407567707,0.0010394267453472938,0.0011889917436475606,0.0015881740230038188,0.002136925402265427,0.003589915379587527
cosine_distance_v1,function_mask_v1,4,hash50,stratum-01,same_account_same_community,raw_distance,40,0,40,0.0022039072627520057,0.0010394267453472938,0.001440727627849303,0.0017233024074613246,0.002692198626075809,0.0065526791806117535
cosine_distance_v1,function_mask_v1,4,hash50,stratum-01,different_account_same_community,score,40,26,14,0.002491048716976474,0.001264889030697769,0.0016277387544602895,0.0021451289853428035,0.0026924616861428996,0.00529712046205133
cosine_distance_v1,function_mask_v1,4,hash50,stratum-01,different_account_same_community,raw_distance,40,0,40,0.002957221834919546,0.0009854610327254543,0.0018998831185851606,0.0023023738276072847,0.0036095482026281545,0.008063489032520854
cosine_distance_v1,function_mask_v1,4,hash50,stratum-01,same_account_different_community,score,40,29,11,0.0016931749030797618,0.0008978875391899566,0.0011726708467701963,0.0014933472697054029,0.0019221804668051456,0.0030847744314141945
cosine_distance_v1,function_mask_v1,4,hash50,stratum-01,same_account_different_community,raw_distance,40,0,40,0.00217942675484305,0.0008892185815340126,0.0013536065991243407,0.0017983083857425197,0.002659703460969831,0.006977249580974565
cosine_distance_v1,function_mask_v1,4,hash50,stratum-01,different_account_different_community,score,40,28,12,0.0021172356136518653,0.0015138043170075388,0.0017308517228725173,0.001857641479695804,0.0022336950393519184,0.004243575409119349
cosine_distance_v1,function_mask_v1,4,hash50,stratum-01,different_account_different_community,raw_distance,40,0,40,0.003038580329042406,0.0014040762290238318,0.0018455475607702665,0.002345391860961721,0.003631190707426596,0.010073615758431576
cosine_distance_v1,function_mask_v1,4,hash50,stratum-02,same_account_same_community,score,40,30,10,0.002038690336478044,0.0010336628335495535,0.0015568531100067506,0.0019112340967284425,0.002072382348274948,0.0034403605414329297
cosine_distance_v1,function_mask_v1,4,hash50,stratum-02,same_account_same_community,raw_distance,40,0,40,0.0027372654190679024,0.0009623241825682527,0.0015999583371845982,0.0019962162697599317,0.0033983536201649955,0.016533205433520215
cosine_distance_v1,function_mask_v1,4,hash50,stratum-02,different_account_same_community,score,40,28,12,0.0025708143734107236,0.001144232359200248,0.001784806341049494,0.0021612858546296576,0.002725088918202362,0.005247957989153229
cosine_distance_v1,function_mask_v1,4,hash50,stratum-02,different_account_same_community,raw_distance,40,0,40,0.0037439873557658654,0.001144232359200248,0.002142880084388732,0.003365835460250044,0.005168189419076014,0.01299893855852996
cosine_distance_v1,function_mask_v1,4,hash50,stratum-02,same_account_different_community,score,40,27,13,0.0024894401718812066,0.001176958415454732,0.0013250618557485438,0.0017371594717175975,0.0034697578037627963,0.006535260714980673
cosine_distance_v1,function_mask_v1,4,hash50,stratum-02,same_account_different_community,raw_distance,40,0,40,0.003142115707285878,0.001176958415454732,0.0015508507196964616,0.002372236822388518,0.00409224008096401,0.01370003683180454
cosine_distance_v1,function_mask_v1,4,hash50,stratum-02,different_account_different_community,score,40,28,12,0.002787846263507652,0.0011461574429812993,0.0019962118210167523,0.0027230228415925373,0.00377626625824079,0.004357546232298226
cosine_distance_v1,function_mask_v1,4,hash50,stratum-02,different_account_different_community,raw_distance,40,0,40,0.003707903113661995,0.0008599342538119226,0.002127410834777854,0.003006378820589406,0.004355922225597608,0.013734318728258588
cosine_distance_v1,function_mask_v1,4,hash50,stratum-03,same_account_same_community,score,40,26,14,0.003014631196920573,0.0008879448336421847,0.0015694979783025531,0.0033290232737777647,0.004097671539706138,0.005241262572886152
cosine_distance_v1,function_mask_v1,4,hash50,stratum-03,same_account_same_community,raw_distance,40,0,40,0.0037748771824295036,0.0008879448336421847,0.0022266109074630114,0.0033290232737777647,0.004348209510900092,0.01507558145309107
cosine_distance_v1,function_mask_v1,4,hash50,stratum-03,different_account_same_community,score,40,28,12,0.004120183572049713,0.0013828753528303261,0.002430792248800856,0.003030189421256213,0.005709648623451857,0.008901603036239103
cosine_distance_v1,function_mask_v1,4,hash50,stratum-03,different_account_same_community,raw_distance,40,0,40,0.005590901594375278,0.0013828753528303261,0.003237076319117488,0.004236978125900515,0.006900109109148483,0.016302677991538617
cosine_distance_v1,function_mask_v1,4,hash50,stratum-03,same_account_different_community,score,40,27,13,0.0037318699417693622,0.0016261800267617366,0.002886098582086216,0.0033031839691697318,0.004604234791481199,0.008009312821320447
cosine_distance_v1,function_mask_v1,4,hash50,stratum-03,same_account_different_community,raw_distance,40,0,40,0.004228482277790185,0.0008747969164766278,0.00269797576767436,0.003364730432105112,0.0049110053338375925,0.015298461623141302
cosine_distance_v1,function_mask_v1,4,hash50,stratum-03,different_account_different_community,score,40,26,14,0.004696809886289082,0.0010240171309987556,0.003906313071848855,0.004861033378117496,0.005263146187696133,0.007577428123870189
cosine_distance_v1,function_mask_v1,4,hash50,stratum-03,different_account_different_community,raw_distance,40,0,40,0.005721324148579563,0.0010240171309987556,0.004183487509497152,0.004738952178802602,0.006159038592266214,0.015834873562031504
cosine_distance_v1,function_mask_v1,4,middle50,stratum-01,same_account_same_community,score,40,28,12,0.0021120132000931415,0.0010154458192047633,0.0012866083475719658,0.0018100583194090025,0.0027983390337835423,0.0045965635953800765
cosine_distance_v1,function_mask_v1,4,middle50,stratum-01,same_account_same_community,raw_distance,40,0,40,0.002058800634135924,0.0008809603599124749,0.001319063197856074,0.0019643541704677525,0.0027288582697938546,0.0045965635953800765
cosine_distance_v1,function_mask_v1,4,middle50,stratum-01,different_account_same_community,score,40,30,10,0.0022505697638991683,0.0013434749697933679,0.0014886905447137333,0.001854533727135843,0.002409294626346009,0.00575668345304059
cosine_distance_v1,function_mask_v1,4,middle50,stratum-01,different_account_same_community,raw_distance,40,0,40,0.0025085420041809055,0.0010591772483885542,0.0017520601577881156,0.0021093839535180625,0.003044102218321215,0.00575668345304059
cosine_distance_v1,function_mask_v1,4,middle50,stratum-01,same_account_different_community,score,40,31,9,0.0019071354497151522,0.0009013679994931412,0.0012521217335572654,0.002067919223661119,0.0023153889650550097,0.0026292003992729462
cosine_distance_v1,function_mask_v1,4,middle50,stratum-01,same_account_different_community,raw_distance,40,0,40,0.002004659210549009,0.0008729712357357089,0.0014013569202623866,0.0018616658833005562,0.002458686371798968,0.004203179941624113
cosine_distance_v1,function_mask_v1,4,middle50,stratum-01,different_account_different_community,score,40,29,11,0.0018500673404893244,0.001359231963306562,0.0015329912160884085,0.0017994432474602862,0.0021581669588844332,0.0027085325320657105
cosine_distance_v1,function_mask_v1,4,middle50,stratum-01,different_account_different_community,raw_distance,40,0,40,0.0026983717162627568,0.001359231963306562,0.0018211620560553698,0.0022073029347203232,0.0033675045187032404,0.007056620576471051
cosine_distance_v1,function_mask_v1,4,middle50,stratum-02,same_account_same_community,score,40,32,8,0.001802483895405424,0.0008315661220812398,0.0013247209686703953,0.0016176833511852284,0.002466051919808143,0.0027931773039889807
cosine_distance_v1,function_mask_v1,4,middle50,stratum-02,same_account_same_community,raw_distance,40,0,40,0.0021225291925963423,0.0008315661220812398,0.0013448338533061377,0.001766033967752767,0.002448555270609609,0.007067888217988094
cosine_distance_v1,function_mask_v1,4,middle50,stratum-02,different_account_same_community,score,40,31,9,0.0028989650877363493,0.0016575348478909957,0.0019205067135674714,0.0025687588904053094,0.003370584831171697,0.005623671877820535
cosine_distance_v1,function_mask_v1,4,middle50,stratum-02,different_account_same_community,raw_distance,40,0,40,0.0034127257399662243,0.0013717391141587765,0.0021693007977374723,0.0028321195228388496,0.004214943563947415,0.009647102247527295
cosine_distance_v1,function_mask_v1,4,middle50,stratum-02,same_account_different_community,score,40,34,6,0.0025746067758404823,0.0016274611165638664,0.0017630286987790622,0.002149280151513222,0.002292253387341625,0.005547429888300481
cosine_distance_v1,function_mask_v1,4,middle50,stratum-02,same_account_different_community,raw_distance,40,0,40,0.002412447913893709,0.0008164649239477129,0.0016015243271732815,0.0018751407076927351,0.0027864043754263768,0.006556947649444034
cosine_distance_v1,function_mask_v1,4,middle50,stratum-02,different_account_different_community,score,40,31,9,0.0029845464223746676,0.0016090796809576924,0.0027557385128148537,0.0030331535023438994,0.0035534704837048015,0.004360348248390822
cosine_distance_v1,function_mask_v1,4,middle50,stratum-02,different_account_different_community,raw_distance,40,0,40,0.0033367296709960526,0.0011495815332401849,0.0017665472840707186,0.003016061765020339,0.004142237908218549,0.009037750087826701
cosine_distance_v1,function_mask_v1,4,middle50,stratum-03,same_account_same_community,score,40,25,15,0.004347084849763006,0.0011325577623187977,0.002191887380725399,0.0031913030938219844,0.004504283972479706,0.01364376357237751
cosine_distance_v1,function_mask_v1,4,middle50,stratum-03,same_account_same_community,raw_distance,40,0,40,0.0039825512099704915,0.0010494129800440177,0.0019326487483799226,0.003271756417772387,0.004356789520962467,0.01364376357237751
cosine_distance_v1,function_mask_v1,4,middle50,stratum-03,different_account_same_community,score,40,23,17,0.005882141107084424,0.0022709020066427055,0.003335347200215999,0.00401073876124769,0.0075138352468916425,0.014248275878540162
cosine_distance_v1,function_mask_v1,4,middle50,stratum-03,different_account_same_community,raw_distance,40,0,40,0.0061532466571698665,0.002015449914843037,0.003271613192499273,0.004217599039887554,0.008159070970390037,0.016351005954895914
cosine_distance_v1,function_mask_v1,4,middle50,stratum-03,same_account_different_community,score,40,24,16,0.004423424633740909,0.001439452279833331,0.0027460706899460896,0.0041897718332555844,0.005484703763925708,0.009106604560049636
cosine_distance_v1,function_mask_v1,4,middle50,stratum-03,same_account_different_community,raw_distance,40,0,40,0.00465111703841749,0.0007432046082914701,0.002482336800613827,0.004151071496046821,0.005785142969284951,0.0137219280392743
cosine_distance_v1,function_mask_v1,4,middle50,stratum-03,different_account_different_community,score,40,22,18,0.00621928282432634,0.002264764505684691,0.00417636583486522,0.004729817243151524,0.007396810887909583,0.01584270032057289
cosine_distance_v1,function_mask_v1,4,middle50,stratum-03,different_account_different_community,raw_distance,40,0,40,0.00641942426238197,0.0014559567295078235,0.00358591380737569,0.005325492870315807,0.0078025735134024665,0.019025614312133454
function_word_js_v1,lexical_tokens,,full,stratum-01,same_account_same_community,score,40,0,40,0.1720786972236706,0.15084732600779482,0.16453822878347363,0.1726420125995274,0.17698534239308755,0.21088909685205134
function_word_js_v1,lexical_tokens,,full,stratum-01,same_account_same_community,raw_distance,40,0,40,0.1720786972236706,0.15084732600779482,0.16453822878347363,0.1726420125995274,0.17698534239308755,0.21088909685205134
function_word_js_v1,lexical_tokens,,full,stratum-01,different_account_same_community,score,40,0,40,0.18973157264587276,0.16323216426234616,0.17553712936637617,0.18733893728300688,0.2011882826426456,0.2313916146986458
function_word_js_v1,lexical_tokens,,full,stratum-01,different_account_same_community,raw_distance,40,0,40,0.18973157264587276,0.16323216426234616,0.17553712936637617,0.18733893728300688,0.2011882826426456,0.2313916146986458
function_word_js_v1,lexical_tokens,,full,stratum-01,same_account_different_community,score,40,0,40,0.17173222418138717,0.13479996091108537,0.1650128532546854,0.17293717949250453,0.1788032781267858,0.19739239688580104
function_word_js_v1,lexical_tokens,,full,stratum-01,same_account_different_community,raw_distance,40,0,40,0.17173222418138717,0.13479996091108537,0.1650128532546854,0.17293717949250453,0.1788032781267858,0.19739239688580104
function_word_js_v1,lexical_tokens,,full,stratum-01,different_account_different_community,score,40,0,40,0.18717427872135128,0.1576594901487107,0.17540248710987405,0.1841127331922936,0.20024578223754025,0.22793900139182674
function_word_js_v1,lexical_tokens,,full,stratum-01,different_account_different_community,raw_distance,40,0,40,0.18717427872135128,0.1576594901487107,0.17540248710987405,0.1841127331922936,0.20024578223754025,0.22793900139182674
function_word_js_v1,lexical_tokens,,full,stratum-02,same_account_same_community,score,40,0,40,0.1732349256065459,0.14667803639241955,0.16106099552330447,0.17053912312468927,0.18063125089471432,0.2523181174185342
function_word_js_v1,lexical_tokens,,full,stratum-02,same_account_same_community,raw_distance,40,0,40,0.1732349256065459,0.14667803639241955,0.16106099552330447,0.17053912312468927,0.18063125089471432,0.2523181174185342
function_word_js_v1,lexical_tokens,,full,stratum-02,different_account_same_community,score,40,0,40,0.19812990371241954,0.16335519983529576,0.18534238255155192,0.19263612108148748,0.20929270448957882,0.2576184514677981
function_word_js_v1,lexical_tokens,,full,stratum-02,different_account_same_community,raw_distance,40,0,40,0.19812990371241954,0.16335519983529576,0.18534238255155192,0.19263612108148748,0.20929270448957882,0.2576184514677981
function_word_js_v1,lexical_tokens,,full,stratum-02,same_account_different_community,score,40,0,40,0.18349423751385827,0.14743924176778694,0.1724075780494607,0.18167677907428348,0.18823739908645518,0.24143185134493483
function_word_js_v1,lexical_tokens,,full,stratum-02,same_account_different_community,raw_distance,40,0,40,0.18349423751385827,0.14743924176778694,0.1724075780494607,0.18167677907428348,0.18823739908645518,0.24143185134493483
function_word_js_v1,lexical_tokens,,full,stratum-02,different_account_different_community,score,40,0,40,0.20112448092851762,0.15822761826806445,0.18621719130326697,0.19845058156939854,0.21519081238312116,0.26851608394163295
function_word_js_v1,lexical_tokens,,full,stratum-02,different_account_different_community,raw_distance,40,0,40,0.20112448092851762,0.15822761826806445,0.18621719130326697,0.19845058156939854,0.21519081238312116,0.26851608394163295
function_word_js_v1,lexical_tokens,,full,stratum-03,same_account_same_community,score,40,0,40,0.17427865734954387,0.1388038783191938,0.16114257949213961,0.17431242109096723,0.18466625056830904,0.20895533313802062
function_word_js_v1,lexical_tokens,,full,stratum-03,same_account_same_community,raw_distance,40,0,40,0.17427865734954387,0.1388038783191938,0.16114257949213961,0.17431242109096723,0.18466625056830904,0.20895533313802062
function_word_js_v1,lexical_tokens,,full,stratum-03,different_account_same_community,score,40,0,40,0.20335916799979126,0.16615331462139651,0.1869389149316966,0.19691599747143035,0.21340716547292904,0.2818652641335524
function_word_js_v1,lexical_tokens,,full,stratum-03,different_account_same_community,raw_distance,40,0,40,0.20335916799979126,0.16615331462139651,0.1869389149316966,0.19691599747143035,0.21340716547292904,0.2818652641335524
function_word_js_v1,lexical_tokens,,full,stratum-03,same_account_different_community,score,40,0,40,0.18507305099173796,0.14750235716405927,0.17063125805084706,0.18143188058016244,0.20088504827577908,0.2359019583618617
function_word_js_v1,lexical_tokens,,full,stratum-03,same_account_different_community,raw_distance,40,0,40,0.18507305099173796,0.14750235716405927,0.17063125805084706,0.18143188058016244,0.20088504827577908,0.2359019583618617
function_word_js_v1,lexical_tokens,,full,stratum-03,different_account_different_community,score,40,0,40,0.21092812814791168,0.17319416145535413,0.1942777275855904,0.20531438419394044,0.22456186376799864,0.2912484077909125
function_word_js_v1,lexical_tokens,,full,stratum-03,different_account_different_community,raw_distance,40,0,40,0.21092812814791168,0.17319416145535413,0.1942777275855904,0.20531438419394044,0.22456186376799864,0.2912484077909125
function_word_js_v1,lexical_tokens,,hash75,stratum-01,same_account_same_community,score,40,5,35,0.19428776019239952,0.15708196999713406,0.18423243177311543,0.19279211033773755,0.208131379381778,0.22580881679109543
function_word_js_v1,lexical_tokens,,hash75,stratum-01,same_account_same_community,raw_distance,40,0,40,0.1966761000034318,0.15708196999713406,0.18501584352633454,0.19562613685352592,0.21006592092301662,0.24078950438142221
function_word_js_v1,lexical_tokens,,hash75,stratum-01,different_account_same_community,score,40,4,36,0.21069654490482256,0.17615715902501408,0.19096743700615346,0.20840354177953638,0.22372008703699853,0.2569301442707879
function_word_js_v1,lexical_tokens,,hash75,stratum-01,different_account_same_community,raw_distance,40,0,40,0.21113616743325658,0.17364248438952293,0.19096743700615346,0.20840354177953638,0.22681717576619942,0.2569301442707879
function_word_js_v1,lexical_tokens,,hash75,stratum-01,same_account_different_community,score,40,4,36,0.19349052359800806,0.17130249210981632,0.18450712737353692,0.19221706274367695,0.2012034781106195,0.23454874817802793
function_word_js_v1,lexical_tokens,,hash75,stratum-01,same_account_different_community,raw_distance,40,0,40,0.196029526749991,0.17130249210981632,0.18496262588140006,0.1932617732990785,0.20758644340710572,0.23454874817802793
function_word_js_v1,lexical_tokens,,hash75,stratum-01,different_account_different_community,score,40,5,35,0.20740159693401536,0.16734026221860776,0.1923428479404815,0.20480731975216743,0.21622323468390103,0.2502915315744482
function_word_js_v1,lexical_tokens,,hash75,stratum-01,different_account_different_community,raw_distance,40,0,40,0.20902197306642473,0.16734026221860776,0.1943504132823832,0.20902031402749324,0.21788566295921358,0.2502915315744482
function_word_js_v1,lexical_tokens,,hash75,stratum-02,same_account_same_community,score,40,7,33,0.19414765735204323,0.16594450019587886,0.18457696507378013,0.189995603971437,0.1989857095095461,0.27458730840372764
function_word_js_v1,lexical_tokens,,hash75,stratum-02,same_account_same_community,raw_distance,40,0,40,0.19769805096172074,0.16594450019587886,0.18491103100751272,0.19273733573844193,0.206895586549258,0.27458730840372764
function_word_js_v1,lexical_tokens,,hash75,stratum-02,different_account_same_community,score,40,7,33,0.21740307818959542,0.17971691739041723,0.1998797466123846,0.2110771890519187,0.22906937257424584,0.27402054599662296
function_word_js_v1,lexical_tokens,,hash75,stratum-02,different_account_same_community,raw_distance,40,0,40,0.22169490334822015,0.17971691739041723,0.20075466659720428,0.21308601440971314,0.23815969238762935,0.2795412857884542
function_word_js_v1,lexical_tokens,,hash75,stratum-02,same_account_different_community,score,40,7,33,0.20460749467711734,0.16297305567630083,0.1899482906802934,0.19861551196439478,0.2166034395078012,0.2745561286260091
function_word_js_v1,lexical_tokens,,hash75,stratum-02,same_account_different_community,raw_distance,40,0,40,0.20837677254789821,0.16297305567630083,0.1906599088080125,0.20141822495873024,0.22108342958713684,0.2745561286260091
function_word_js_v1,lexical_tokens,,hash75,stratum-02,different_account_different_community,score,40,7,33,0.22115581565364584,0.18528126474278173,0.20942482129933435,0.22013473802493583,0.22902698463821683,0.2975483984705183
function_word_js_v1,lexical_tokens,,hash75,stratum-02,different_account_different_community,raw_distance,40,0,40,0.22192264209842993,0.18528126474278173,0.2075207628672245,0.21988468415690712,0.22987302088825232,0.2975483984705183
function_word_js_v1,lexical_tokens,,hash75,stratum-03,same_account_same_community,score,40,2,38,0.19588110351214227,0.1619263748934449,0.17999981121337616,0.1952095309673768,0.20618101377796283,0.23378813144016725
function_word_js_v1,lexical_tokens,,hash75,stratum-03,same_account_same_community,raw_distance,40,0,40,0.19797888226221408,0.1619263748934449,0.18085641343394915,0.19650543009701849,0.21149114026948457,0.24644367793447564
function_word_js_v1,lexical_tokens,,hash75,stratum-03,different_account_same_community,score,40,2,38,0.2184196160701988,0.16878890062820406,0.20060832565310868,0.21340837862508188,0.23410192497680432,0.2820948969819948
function_word_js_v1,lexical_tokens,,hash75,stratum-03,different_account_same_community,raw_distance,40,0,40,0.22064470539571784,0.16878890062820406,0.20089427474092997,0.2147824297081581,0.23632884394301584,0.29594923072989954
function_word_js_v1,lexical_tokens,,hash75,stratum-03,same_account_different_community,score,40,2,38,0.20092657749210424,0.15320557953271555,0.18221707384976468,0.1989950021448788,0.21786230016061214,0.2591857075550208
function_word_js_v1,lexical_tokens,,hash75,stratum-03,same_account_different_community,raw_distance,40,0,40,0.20428507838349005,0.15320557953271555,0.182664529364466,0.199832466089515,0.2201849228445489,0.27685349624768896
function_word_js_v1,lexical_tokens,,hash75,stratum-03,different_account_different_community,score,40,2,38,0.2270640187903632,0.1810707446400772,0.21375082112862925,0.22397272237076044,0.24150170093279333,0.28967452169207597
function_word_js_v1,lexical_tokens,,hash75,stratum-03,different_account_different_community,raw_distance,40,0,40,0.22911164085417565,0.1810707446400772,0.21388456691918478,0.2258595239757978,0.24264100786722836,0.29166572008981506
function_word_js_v1,lexical_tokens,,hash50,stratum-01,same_account_same_community,score,40,28,12,0.21596726058422977,0.19134445594168442,0.20704335281840971,0.22015382243346154,0.2264476546503786,0.23452043622387023
function_word_js_v1,lexical_tokens,,hash50,stratum-01,same_account_same_community,raw_distance,40,0,40,0.22988189095545142,0.19134445594168442,0.2179464127352952,0.22550690628185904,0.23344661003072206,0.4079636154330584
function_word_js_v1,lexical_tokens,,hash50,stratum-01,different_account_same_community,score,40,26,14,0.23371593047539227,0.20567859142283165,0.21493646324779114,0.23336285166970988,0.24384776320074575,0.2713954122333519
function_word_js_v1,lexical_tokens,,hash50,stratum-01,different_account_same_community,raw_distance,40,0,40,0.24789237868557068,0.20431872648191868,0.22993096070328264,0.24231743974036074,0.2613175312316242,0.42760735880343803
function_word_js_v1,lexical_tokens,,hash50,stratum-01,same_account_different_community,score,40,29,11,0.21806990793645828,0.20079629364785453,0.21045786232852157,0.21413875285948228,0.21899907429959367,0.2610396361563022
function_word_js_v1,lexical_tokens,,hash50,stratum-01,same_account_different_community,raw_distance,40,0,40,0.2335806324094703,0.18484589649588365,0.2139947248656936,0.22806387619465135,0.24994043074278066,0.3878364375458166
function_word_js_v1,lexical_tokens,,hash50,stratum-01,different_account_different_community,score,40,28,12,0.2305236625389291,0.20788805336536356,0.2201808458581575,0.2266664902068903,0.23168336035779402,0.27282800459087947
function_word_js_v1,lexical_tokens,,hash50,stratum-01,different_account_different_community,raw_distance,40,0,40,0.24583675373932046,0.20788805336536356,0.22583569440431078,0.2379948750416866,0.25614386301786796,0.4314855067675623
function_word_js_v1,lexical_tokens,,hash50,stratum-02,same_account_same_community,score,40,30,10,0.21118456083248338,0.17320463930256863,0.2013424224287116,0.21095563501187875,0.2246198940426972,0.24502452359407823
function_word_js_v1,lexical_tokens,,hash50,stratum-02,same_account_same_community,raw_distance,40,0,40,0.23515079450452764,0.17320463930256863,0.2192524036586435,0.2330695961342974,0.24525446523197889,0.31379234297151615
function_word_js_v1,lexical_tokens,,hash50,stratum-02,different_account_same_community,score,40,28,12,0.22991772516501888,0.20252441681458214,0.22365999650614876,0.2285035489629209,0.23820886054194337,0.2543700048005975
function_word_js_v1,lexical_tokens,,hash50,stratum-02,different_account_same_community,raw_distance,40,0,40,0.25452188878862403,0.20252441681458214,0.22853222254884442,0.24194453981687758,0.28171951676228596,0.35524329544915284
function_word_js_v1,lexical_tokens,,hash50,stratum-02,same_account_different_community,score,40,27,13,0.22191032004243663,0.19529954965594762,0.20509066202808618,0.2173697984486509,0.22528343397502426,0.26913555155512964
function_word_js_v1,lexical_tokens,,hash50,stratum-02,same_account_different_community,raw_distance,40,0,40,0.24492807563678592,0.19529954965594762,0.21652094039183353,0.2436942480247975,0.26847989604289646,0.32047410530557113
function_word_js_v1,lexical_tokens,,hash50,stratum-02,different_account_different_community,score,40,28,12,0.2354182152315125,0.19597867188317808,0.21936678164915746,0.23471678379431116,0.2524473346996475,0.27189208782769814
function_word_js_v1,lexical_tokens,,hash50,stratum-02,different_account_different_community,raw_distance,40,0,40,0.25404124906578035,0.19597867188317808,0.23390190270394284,0.24613820992292157,0.27249549005697865,0.34147443289613133
function_word_js_v1,lexical_tokens,,hash50,stratum-03,same_account_same_community,score,40,26,14,0.2114852414832047,0.19041996521586957,0.20093410560610148,0.2095724427781499,0.21846030927408033,0.24835398542724715
function_word_js_v1,lexical_tokens,,hash50,stratum-03,same_account_same_community,raw_distance,40,0,40,0.2423852111348943,0.19041996521586957,0.21662730585718148,0.23870210060645863,0.26578665111676714,0.34966681998858024
function_word_js_v1,lexical_tokens,,hash50,stratum-03,different_account_same_community,score,40,28,12,0.23476813143856287,0.20193330792021763,0.21267526403287026,0.23013414435875626,0.25481502384294213,0.27399342332522725
function_word_js_v1,lexical_tokens,,hash50,stratum-03,different_account_same_community,raw_distance,40,0,40,0.2623299943229675,0.20193330792021763,0.24234429150817374,0.2558157604592778,0.279256683323105,0.3608806830532634
function_word_js_v1,lexical_tokens,,hash50,stratum-03,same_account_different_community,score,40,27,13,0.22200505225526182,0.18547970413479659,0.21552523210909644,0.21916561469140813,0.23015966074693595,0.2783372447654876
function_word_js_v1,lexical_tokens,,hash50,stratum-03,same_account_different_community,raw_distance,40,0,40,0.24768881332607434,0.18547970413479659,0.21982759530255172,0.23438344047890347,0.27495644146729603,0.3359304091876363
function_word_js_v1,lexical_tokens,,hash50,stratum-03,different_account_different_community,score,40,26,14,0.24293327339029128,0.20442195143461991,0.2288629696084753,0.24224115036990962,0.26349736703500404,0.27248139936452603
function_word_js_v1,lexical_tokens,,hash50,stratum-03,different_account_different_community,raw_distance,40,0,40,0.2680296065709108,0.20442195143461991,0.23870098781056076,0.25916428834901506,0.2953877708367254,0.3801756349462667
function_word_js_v1,lexical_tokens,,middle50,stratum-01,same_account_same_community,score,40,28,12,0.2200686859643359,0.19170053344571375,0.2042453159980801,0.22206000117436786,0.23339503318566318,0.25464540246041645
function_word_js_v1,lexical_tokens,,middle50,stratum-01,same_account_same_community,raw_distance,40,0,40,0.22580247558602187,0.18182925173609973,0.20671830188637436,0.22421389250415663,0.24762564372107093,0.26267293278735593
function_word_js_v1,lexical_tokens,,middle50,stratum-01,different_account_same_community,score,40,30,10,0.2267006717706236,0.1979830826070442,0.2195722593495703,0.22759374018580125,0.2310030829233859,0.2563855330245144
function_word_js_v1,lexical_tokens,,middle50,stratum-01,different_account_same_community,raw_distance,40,0,40,0.23484989276887708,0.18689587939661872,0.2241075509859126,0.23138686517256418,0.2511584763985701,0.28189425939335033
function_word_js_v1,lexical_tokens,,middle50,stratum-01,same_account_different_community,score,40,31,9,0.21999191300465876,0.1970370056300905,0.21898151917303024,0.22161647071650473,0.22449046774725873,0.24877654557288967
function_word_js_v1,lexical_tokens,,middle50,stratum-01,same_account_different_community,raw_distance,40,0,40,0.22562469973187338,0.1865216064665151,0.21360357684340522,0.22490689643037404,0.2387667387163745,0.2791167791150257
function_word_js_v1,lexical_tokens,,middle50,stratum-01,different_account_different_community,score,40,29,11,0.2254796410706312,0.20448294305898485,0.2203500077035434,0.22911571960852245,0.23226247616148812,0.2359844365468408
function_word_js_v1,lexical_tokens,,middle50,stratum-01,different_account_different_community,raw_distance,40,0,40,0.23830062176416061,0.19559487805211323,0.2237352308419776,0.23526812202434272,0.25007533962469664,0.2961809517980583
function_word_js_v1,lexical_tokens,,middle50,stratum-02,same_account_same_community,score,40,32,8,0.20168023828938816,0.18094199575948328,0.1942413829344295,0.1998181232079817,0.20744296344709573,0.22936914995524452
